,Rk_g,Player,Age_g,Team_g,Pos_g,G_g,GS_g,MP_g,FG_g,FGA_g,FG%_g,3P_g,3PA_g,3P%_g,2P_g,2PA_g,2P%_g,eFG%_g,FT_g,FTA_g,FT%_g,ORB_g,DRB_g,TRB_g,AST_g,STL_g,BLK_g,TOV_g,PF_g,PTS_g,Awards_g,PTS_tot,AST_tot,TRB_tot,STL_tot,BLK_tot,FT_tot,FTA_tot,FG_tot,FGA_tot,3P_tot,TOV_tot,Fpoints_tot,Fpoints_avg_G,Fpoints_avg_min,Fpoints_per36, Rk,Pos_per,Tm,G_per,MP_per,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Player-additional,Rk_per,Team_per,Pos,G,GS_per,MP,FG_per,FGA_per,FG%_per,3P_per,3PA_per,3P%_per,2P_per,2PA_per,2P%_per,eFG%_per,FT_per,FTA_per,FT%_per,ORB_per,DRB_per,TRB_per,AST_per,STL_per,BLK_per,TOV_per,PF_per,PTS_per,Awards_per
525,278.0,Aaron Holiday,27.0,HOU,PG,78.0,1.0,16.3,2.4,5.3,0.446,1.1,2.8,0.387,1.3,2.6,0.51,0.547,0.7,0.8,0.921,0.3,1.3,1.6,1.8,0.5,0.1,0.7,1.6,6.6,,514.8,140.4,124.80000000000001,39.0,7.800000000000001,54.599999999999994,62.400000000000006,187.2,413.4,85.80000000000001,54.599999999999994,1037.3999999999996,13.299999999999995,0.8159509202453985,29.374233128834348,224,PG,HOU,78,1269,11.5,0.578,0.52,0.151,1.9,8.5,5.2,15.4,1.6,0.4,10.6,16.7,1.3,1.2,2.5,0.094,-1.8,0.3,-1.5,0.2,holidaa01,265.0,HOU,PG,78.0,1.0,1269.0,5.3,11.8,0.446,2.4,6.2,0.387,2.9,5.7,0.51,0.547,1.6,1.8,0.921,0.7,2.8,3.5,4.0,1.2,0.2,1.5,3.5,14.6,
526,279.0,Dennis Smith Jr.,26.0,BRK,PG,56.0,2.0,18.9,2.6,6.0,0.435,0.6,1.9,0.294,2.1,4.1,0.502,0.482,0.8,1.0,0.741,0.9,2.0,2.9,3.6,1.2,0.2,1.2,2.2,6.6,,369.59999999999997,201.6,162.4,67.2,11.200000000000001,44.800000000000004,56.0,145.6,336.0,33.6,67.2,1091.9999999999998,19.499999999999996,1.0317460317460316,37.14285714285714,211,PG,BRK,56,1059,13.4,0.508,0.322,0.172,5.0,12.1,8.5,27.3,3.2,1.0,15.8,17.7,0.5,1.3,1.8,0.08,-2.6,1.8,-0.8,0.3,smithde03,367.0,BRK,PG,56.0,2.0,1059.0,5.0,11.5,0.435,1.1,3.7,0.294,3.9,7.8,0.502,0.482,1.5,2.0,0.741,1.7,3.9,5.6,6.9,2.3,0.4,2.3,4.1,12.5,
527,280.0,Chimezie Metu,26.0,2TM,C,51.0,12.0,16.8,2.4,4.8,0.504,0.5,1.8,0.298,1.9,2.9,0.633,0.561,1.1,1.3,0.906,0.8,3.0,3.8,0.9,0.8,0.3,1.0,1.4,6.5,,331.5,45.9,193.79999999999998,40.800000000000004,15.299999999999999,56.1,66.3,122.39999999999999,244.79999999999998,25.5,51.0,754.8000000000002,14.800000000000004,0.8809523809523812,31.714285714285722,229,C,TOT,51,859,13.3,0.61,0.385,0.262,5.5,19.6,12.7,7.4,2.4,1.6,16.0,16.2,0.5,1.1,1.5,0.085,-2.1,0.8,-1.3,0.2,metuch01,291.0,2TM,C,51.0,12.0,859.0,5.2,10.2,0.504,1.2,3.9,0.298,4.0,6.3,0.633,0.561,2.4,2.7,0.906,1.7,6.4,8.1,1.9,1.8,0.7,2.2,3.0,13.9,
536,281.0,Jordan Goodwin,25.0,2TM,PG,57.0,12.0,18.5,2.5,6.7,0.369,0.7,2.5,0.298,1.7,4.2,0.411,0.424,0.8,1.0,0.746,1.5,2.9,4.4,2.7,0.8,0.3,1.0,1.3,6.5,,370.5,153.9,250.8,45.6,17.099999999999998,45.6,57.0,142.5,381.90000000000003,39.9,57.0,997.5,17.5,0.9459459459459459,34.054054054054056,213,PG,TOT,57,1055,12.6,0.451,0.369,0.154,9.3,17.3,13.3,20.9,2.2,1.6,12.1,19.0,-0.2,1.4,1.2,0.054,-1.5,0.5,-1.0,0.3,goodwjo01,357.0,2TM,PG,57.0,12.0,1055.0,4.8,13.0,0.369,1.4,4.8,0.298,3.4,8.2,0.411,0.424,1.5,2.0,0.746,3.0,5.6,8.6,5.3,1.6,0.6,1.9,2.6,12.6,
545,282.0,David Roddy,22.0,2TM,PF,65.0,13.0,18.1,2.5,6.3,0.403,0.7,2.5,0.293,1.8,3.8,0.478,0.462,0.7,1.0,0.691,0.8,2.4,3.2,1.2,0.4,0.2,0.9,1.1,6.5,,422.5,78.0,208.0,26.0,13.0,45.5,65.0,162.5,409.5,45.5,58.5,767.0,11.8,0.6519337016574586,23.46961325966851,563,PF,TOT,65,1177,8.7,0.484,0.401,0.166,4.8,15.2,9.8,10.3,1.1,0.9,11.5,18.1,-0.9,1.0,0.1,0.004,-4.0,-1.0,-5.0,-0.9,roddyda01,342.0,2TM,PF,65.0,13.0,1177.0,5.0,12.5,0.403,1.5,5.0,0.293,3.6,7.5,0.478,0.462,1.4,2.1,0.691,1.6,4.8,6.5,2.4,0.8,0.3,1.7,2.2,13.0,
554,283.0,David Duke Jr.,24.0,SAS,SG,4.0,0.0,12.8,2.5,4.5,0.556,0.8,1.5,0.5,1.8,3.0,0.583,0.639,0.8,0.8,1.0,0.5,2.0,2.5,1.3,0.5,0.0,0.8,1.0,6.5,,26.0,5.2,10.0,2.0,0.0,3.2,3.2,10.0,18.0,3.2,3.2,53.2,13.3,1.0390625,37.40625,342,SG,SAS,4,51,16.2,0.673,0.333,0.167,4.2,17.1,10.6,14.6,1.9,0.0,13.4,18.5,0.1,0.0,0.1,0.119,-0.1,1.4,1.4,0.0,dukeda01,131.0,SAS,SG,4.0,0.0,51.0,7.1,12.7,0.556,2.1,4.2,0.5,4.9,8.5,0.583,0.639,2.1,2.1,1.0,1.4,5.6,7.1,3.5,1.4,0.0,2.1,2.8,18.4,
555,284.0,Jeff Green,37.0,HOU,PF,78.0,6.0,16.8,2.1,4.7,0.456,0.7,2.1,0.331,1.5,2.6,0.553,0.529,1.6,1.9,0.819,0.6,1.7,2.3,0.9,0.2,0.4,0.6,1.3,6.5,,507.0,70.2,179.39999999999998,15.600000000000001,31.200000000000003,124.80000000000001,148.2,163.8,366.6,54.599999999999994,46.8,912.5999999999998,11.699999999999998,0.6964285714285713,25.071428571428566,285,PF,HOU,78,1307,11.3,0.59,0.437,0.407,3.7,10.9,7.3,7.3,0.6,2.2,9.6,15.5,1.4,1.2,2.6,0.095,-1.6,-0.4,-2.1,0.0,greenje02,288.0,HOU,PF,78.0,6.0,1307.0,4.6,10.1,0.456,1.5,4.4,0.331,3.1,5.7,0.553,0.529,3.4,4.1,0.819,1.3,3.6,4.9,1.9,0.4,0.9,1.3,2.8,14.0,
556,285.0,Isaiah Jackson,22.0,IND,C,59.0,3.0,13.1,2.6,3.9,0.665,0.0,0.1,0.0,2.6,3.9,0.677,0.665,1.2,1.7,0.716,1.6,2.4,4.0,0.8,0.6,1.0,0.7,2.3,6.5,,383.5,47.2,236.0,35.4,59.0,70.8,100.3,153.4,230.1,0.0,41.3,1056.1,17.9,1.366412213740458,49.19083969465649,149,C,IND,59,771,21.5,0.689,0.017,0.438,13.8,21.2,17.5,8.3,2.1,6.3,12.3,17.2,2.2,1.1,3.3,0.204,0.3,1.4,1.7,0.7,jacksis01,146.0,IND,C,59.0,3.0,771.0,7.2,10.9,0.665,0.0,0.2,0.0,7.2,10.7,0.677,0.665,3.4,4.8,0.716,4.4,6.7,11.1,2.3,1.6,2.8,1.8,6.4,17.9,
557,286.0,Marcus Morris,34.0,2TM,PF,49.0,7.0,16.7,2.4,5.4,0.439,1.0,2.4,0.403,1.4,3.0,0.469,0.53,0.7,0.9,0.818,0.5,2.3,2.7,0.7,0.3,0.3,0.6,1.5,6.4,,313.6,34.3,132.3,14.7,14.7,34.3,44.1,117.6,264.6,49.0,29.4,583.0999999999998,11.899999999999995,0.7125748502994009,25.652694610778433,526,PF,TOT,49,817,9.9,0.558,0.451,0.167,3.1,15.2,9.1,6.1,0.9,1.4,9.6,16.6,0.2,0.8,1.0,0.06,-2.5,-1.3,-3.8,-0.4,morrima03,293.0,2TM,PF,49.0,7.0,817.0,5.1,11.6,0.439,2.1,5.2,0.403,3.0,6.4,0.469,0.53,1.6,1.9,0.818,1.0,4.9,5.9,1.6,0.7,0.6,1.3,3.3,13.9,
566,287.0,Kyle Anderson,30.0,MIN,PF,79.0,10.0,22.6,2.5,5.5,0.46,0.1,0.6,0.229,2.4,4.9,0.488,0.472,1.2,1.7,0.708,0.8,2.7,3.5,4.2,0.9,0.6,1.2,1.6,6.4,,505.6,331.8,276.5,71.10000000000001,47.4,94.8,134.29999999999998,197.5,434.5,7.9,94.8,1659.0,21.0,0.9292035398230087,33.451327433628315,88,PF,MIN,79,1782,12.7,0.513,0.111,0.316,4.0,13.0,8.7,25.0,2.0,2.3,15.6,14.5,1.4,3.1,4.5,0.121,-1.6,2.7,1.1,1.4,anderky01,466.0,MIN,PF,79.0,10.0,1782.0,4.0,8.7,0.46,0.2,1.0,0.229,3.8,7.8,0.488,0.472,2.0,2.8,0.708,1.2,4.3,5.5,6.7,1.4,0.9,1.8,2.6,10.2,
567,288.0,Chris Boucher,31.0,TOR,PF,50.0,0.0,14.1,2.2,4.3,0.507,0.6,1.9,0.33,1.6,2.5,0.642,0.578,1.4,1.8,0.772,1.2,2.9,4.1,0.5,0.3,0.5,0.6,1.4,6.4,,320.0,25.0,204.99999999999997,15.0,25.0,70.0,90.0,110.00000000000001,215.0,30.0,30.0,690.0,13.8,0.9787234042553192,35.23404255319149,257,PF,TOR,50,705,16.0,0.625,0.433,0.424,9.5,23.1,16.1,4.5,1.0,3.0,9.8,17.3,1.2,0.6,1.7,0.119,-0.3,-1.4,-1.7,0.1,bouchch01,192.0,TOR,PF,50.0,0.0,705.0,5.6,11.1,0.507,1.6,4.8,0.33,4.0,6.3,0.642,0.578,3.6,4.7,0.772,3.2,7.4,10.6,1.2,0.7,1.2,1.4,3.5,16.4,
568,289.0,Jared Butler,23.0,WAS,SG,40.0,0.0,14.2,2.5,5.0,0.488,0.6,2.0,0.308,1.9,3.1,0.602,0.547,0.8,0.9,0.861,0.2,1.2,1.5,3.2,0.7,0.2,1.3,1.5,6.3,,252.0,128.0,60.0,28.0,8.0,32.0,36.0,100.0,200.0,24.0,52.0,628.0,15.7,1.1056338028169015,39.802816901408455,307,SG,WAS,40,566,14.1,0.579,0.388,0.179,1.7,9.5,5.5,30.9,2.4,1.2,18.7,19.9,0.3,0.3,0.6,0.054,-1.5,-0.5,-2.1,0.0,butleja02,205.0,WAS,SG,40.0,0.0,566.0,6.2,12.8,0.488,1.5,5.0,0.308,4.7,7.8,0.602,0.547,2.0,2.3,0.861,0.6,3.1,3.7,8.0,1.8,0.5,3.2,3.7,16.0,
569,290.0,Bruno Fernando,25.0,ATL,C,45.0,2.0,15.2,2.4,4.2,0.583,0.0,0.1,0.0,2.4,4.1,0.596,0.583,1.4,2.1,0.667,1.3,3.0,4.3,1.0,0.6,0.6,1.0,2.4,6.3,,283.5,45.0,193.5,27.0,27.0,62.99999999999999,94.5,108.0,189.0,0.0,45.0,688.5,15.3,1.0065789473684212,36.236842105263165,399,C,ATL,45,682,15.2,0.615,0.021,0.513,9.1,22.2,15.4,9.3,1.8,3.7,16.1,16.7,0.8,0.7,1.5,0.103,-3.1,0.9,-2.3,-0.1,fernabr01,247.0,ATL,C,45.0,2.0,682.0,5.8,9.9,0.583,0.0,0.2,0.0,5.8,9.7,0.596,0.583,3.4,5.1,0.667,3.1,7.1,10.2,2.4,1.3,1.5,2.3,5.6,14.9,
570,291.0,Daniel Theis,31.0,2TM,C,60.0,3.0,16.9,2.6,4.9,0.532,0.4,1.2,0.366,2.2,3.7,0.586,0.577,0.6,0.8,0.76,1.4,2.7,4.1,1.0,0.4,0.9,0.7,2.1,6.3,,378.0,60.0,245.99999999999997,24.0,54.0,36.0,48.0,156.0,294.0,24.0,42.0,1002.0,16.7,0.9881656804733728,35.57396449704142,255,C,TOT,60,1015,14.4,0.597,0.242,0.171,9.8,17.1,13.6,8.3,1.0,4.5,11.8,15.4,1.4,1.2,2.5,0.119,-1.7,0.1,-1.6,0.1,theisda01,320.0,2TM,C,60.0,3.0,1015.0,5.5,10.4,0.532,0.9,2.5,0.366,4.6,7.9,0.586,0.577,1.3,1.8,0.76,3.0,5.6,8.7,2.2,0.7,1.8,1.5,4.5,13.3,
579,292.0,Jaylen Nowell,24.0,2TM,SG,13.0,1.0,16.5,2.6,6.0,0.436,0.5,2.2,0.207,2.2,3.8,0.571,0.474,0.5,0.7,0.778,0.5,1.4,1.8,1.5,0.3,0.2,0.5,1.2,6.2,,80.60000000000001,19.5,23.400000000000002,3.9,2.6,6.5,9.1,33.800000000000004,78.0,6.5,6.5,149.50000000000003,11.500000000000002,0.6969696969696971,25.090909090909097,481,SG,TOT,13,214,9.2,0.494,0.372,0.115,3.0,9.6,6.2,13.6,0.9,0.8,7.9,17.8,0.0,0.1,0.1,0.016,-4.1,-1.4,-5.4,-0.2,nowelja01,307.0,2TM,SG,13.0,1.0,214.0,5.7,13.1,0.436,1.0,4.9,0.207,4.7,8.2,0.571,0.474,1.2,1.5,0.778,1.0,3.0,4.0,3.2,0.7,0.3,1.2,2.5,13.6,
588,293.0,Patrick Beverley,35.0,2TM,PG,73.0,13.0,20.0,2.2,5.2,0.417,0.8,2.5,0.337,1.3,2.7,0.49,0.497,1.0,1.2,0.822,0.7,2.6,3.3,2.9,0.6,0.4,0.9,1.8,6.2,,452.6,211.7,240.89999999999998,43.8,29.200000000000003,73.0,87.6,160.60000000000002,379.6,58.400000000000006,65.7,1262.9,17.3,0.865,31.14,203,PG,TOT,73,1462,11.6,0.539,0.478,0.237,3.7,14.3,9.0,19.0,1.4,1.9,13.4,14.3,1.2,1.5,2.7,0.09,-1.5,0.5,-1.1,0.3,beverpa01,426.0,2TM,PG,73.0,13.0,1462.0,3.9,9.3,0.417,1.5,4.5,0.337,2.4,4.9,0.49,0.497,1.8,2.2,0.822,1.2,4.7,5.9,5.2,1.1,0.8,1.6,3.2,11.1,
597,294.0,Jae Crowder,33.0,MIL,PF,50.0,25.0,23.1,2.3,5.4,0.422,1.2,3.3,0.349,1.1,2.1,0.538,0.53,0.5,0.7,0.722,0.6,2.6,3.2,1.3,0.8,0.2,0.5,1.5,6.2,,310.0,65.0,160.0,40.0,10.0,25.0,35.0,114.99999999999999,270.0,60.0,25.0,760.0,15.2,0.6580086580086579,23.688311688311686,456,PF,MIL,50,1156,8.9,0.546,0.615,0.133,3.0,12.1,7.6,7.2,1.6,0.7,7.4,11.5,0.6,1.0,1.6,0.065,-2.6,0.0,-2.6,-0.2,crowdja01,482.0,MIL,PF,50.0,25.0,1156.0,3.6,8.4,0.422,1.8,5.2,0.349,1.7,3.2,0.538,0.53,0.8,1.1,0.722,1.0,4.0,5.0,2.1,1.2,0.3,0.7,2.3,9.7,
598,295.0,Keon Johnson,21.0,BRK,SG,5.0,0.0,12.2,1.6,4.2,0.381,0.8,2.0,0.4,0.8,2.2,0.364,0.476,2.2,2.4,0.917,0.6,0.8,1.4,0.6,0.6,0.2,1.0,1.0,6.2,,31.0,3.0,7.0,3.0,1.0,11.0,12.0,8.0,21.0,4.0,5.0,48.0,9.6,0.7868852459016393,28.327868852459016,344,SG,BRK,5,61,13.1,0.59,0.476,0.571,5.2,7.4,6.3,6.9,2.4,1.5,16.0,22.2,0.0,0.1,0.1,0.068,-1.6,-1.1,-2.7,0.0,johnske07,138.0,BRK,SG,5.0,0.0,61.0,4.7,12.4,0.381,2.4,5.9,0.4,2.4,6.5,0.364,0.476,6.5,7.1,0.917,1.8,2.4,4.1,1.8,1.8,0.6,3.0,3.0,18.3,
599,296.0,Haywood Highsmith,27.0,MIA,PF,66.0,26.0,20.7,2.3,5.0,0.465,1.2,2.9,0.396,1.2,2.1,0.562,0.581,0.3,0.5,0.639,1.0,2.2,3.2,1.1,0.8,0.5,0.5,1.8,6.1,,402.59999999999997,72.60000000000001,211.20000000000002,52.800000000000004,33.0,19.8,33.0,151.79999999999998,330.0,79.2,33.0,1075.8,16.3,0.7874396135265701,28.347826086956523,169,PF,MIA,66,1366,11.1,0.587,0.584,0.109,5.3,12.1,8.7,7.2,1.9,2.1,9.0,12.4,1.1,1.9,3.1,0.108,-1.8,1.1,-0.7,0.5,highsha01,449.0,MIA,PF,66.0,26.0,1366.0,4.0,8.7,0.465,2.0,5.1,0.396,2.0,3.6,0.562,0.581,0.6,0.9,0.639,1.7,3.8,5.5,1.8,1.4,0.8,0.9,3.1,10.7,
600,297.0,Vit Krejci,23.0,ATL,PG,22.0,14.0,24.6,2.3,4.7,0.49,1.3,3.1,0.412,1.0,1.6,0.639,0.625,0.2,0.3,0.833,0.5,1.9,2.4,2.3,0.6,0.3,0.9,2.2,6.1,,134.2,50.599999999999994,52.8,13.2,6.6,4.4,6.6,50.599999999999994,103.4,28.6,19.8,351.9999999999999,15.999999999999995,0.6504065040650404,23.414634146341456,468,PG,ATL,22,541,8.4,0.633,0.654,0.058,2.1,8.6,5.2,11.6,1.2,1.0,15.8,9.8,0.5,0.1,0.6,0.056,-3.3,-0.4,-3.7,-0.2,krejcvi01,504.0,ATL,PG,22.0,14.0,541.0,3.4,6.9,0.49,1.9,4.5,0.412,1.5,2.4,0.639,0.625,0.3,0.4,0.833,0.7,2.7,3.5,3.3,0.9,0.4,1.3,3.2,9.0,
601,298.0,Kris Murray,23.0,POR,SF,62.0,29.0,21.7,2.3,5.9,0.396,0.8,3.0,0.268,1.5,3.0,0.525,0.463,0.6,0.9,0.661,1.4,2.2,3.6,1.3,0.9,0.3,0.9,1.5,6.1,,378.2,80.60000000000001,223.20000000000002,55.800000000000004,18.599999999999998,37.199999999999996,55.800000000000004,142.6,365.8,49.6,55.800000000000004,899.0000000000001,14.500000000000002,0.6682027649769586,24.055299539170512,549,SF,POR,62,1348,9.0,0.481,0.5,0.153,6.7,12.3,9.3,8.4,1.9,1.4,12.3,14.1,-0.4,1.0,0.7,0.024,-3.5,-0.2,-3.6,-0.6,murrakr01,477.0,POR,SF,62.0,29.0,1348.0,3.9,9.8,0.396,1.3,4.9,0.268,2.6,4.9,0.525,0.463,1.0,1.5,0.661,2.3,3.7,6.0,2.1,1.4,0.6,1.5,2.5,10.0,
602,299.0,Ben Simmons,27.0,BRK,PG,15.0,12.0,23.9,2.9,4.9,0.581,0.0,0.0,,2.9,4.9,0.581,0.581,0.4,1.0,0.4,2.1,5.9,7.9,5.7,0.8,0.6,1.8,2.4,6.1,,91.5,85.5,118.5,12.0,9.0,6.0,15.0,43.5,73.5,0.0,27.0,415.5,27.7,1.1589958158995817,41.72384937238494,201,PG,BRK,15,359,16.3,0.571,0.0,0.203,9.2,27.6,18.1,33.2,1.7,2.3,25.1,13.0,0.5,0.5,1.0,0.133,-0.5,2.9,2.4,0.4,simmobe01,498.0,BRK,PG,15.0,12.0,359.0,4.3,7.4,0.581,0.0,0.0,,4.3,7.4,0.581,0.581,0.6,1.5,0.4,3.1,8.8,11.9,8.6,1.2,0.9,2.7,3.6,9.2,
603,300.0,Zavier Simpson,26.0,MEM,PG,7.0,0.0,23.0,2.4,7.7,0.315,0.7,2.4,0.294,1.7,5.3,0.324,0.361,0.4,0.6,0.75,0.6,2.3,2.9,3.6,1.0,0.4,1.4,1.6,6.0,,42.0,25.2,20.3,7.0,2.8000000000000003,2.8000000000000003,4.2,16.8,53.9,4.8999999999999995,9.799999999999999,115.50000000000003,16.500000000000004,0.7173913043478263,25.826086956521745,488,PG,MEM,7,161,6.3,0.377,0.315,0.074,2.6,11.3,6.8,22.5,2.1,1.7,15.2,17.5,-0.3,0.2,-0.2,-0.046,-6.2,0.3,-5.9,-0.2,simpsza01,493.0,MEM,PG,7.0,0.0,161.0,3.8,12.1,0.315,1.1,3.8,0.294,2.7,8.3,0.324,0.361,0.7,0.9,0.75,0.9,3.6,4.5,5.6,1.6,0.7,2.2,2.5,9.4,
604,301.0,Tosan Evbuomwan,22.0,2TM,SF,17.0,8.0,21.6,2.1,4.2,0.507,0.7,1.9,0.375,1.4,2.3,0.615,0.592,1.0,1.5,0.68,1.1,2.5,3.5,0.9,0.4,0.3,0.5,1.4,5.9,,100.30000000000001,15.3,59.5,6.800000000000001,5.1,17.0,25.5,35.7,71.4,11.899999999999999,8.5,224.39999999999998,13.2,0.611111111111111,21.999999999999996,408,SF,TOT,17,367,9.9,0.616,0.451,0.352,5.3,13.0,9.1,5.9,0.8,1.2,9.9,10.6,0.4,0.2,0.5,0.071,-2.4,-0.7,-3.0,-0.1,evbuoto01,478.0,2TM,SF,17.0,8.0,367.0,3.5,7.0,0.507,1.2,3.1,0.375,2.4,3.8,0.615,0.592,1.7,2.5,0.68,1.8,4.1,5.9,1.6,0.6,0.5,0.9,2.3,9.9,
613,302.0,Justin Champagnie,22.0,WAS,SF,15.0,1.0,15.7,2.1,5.2,0.41,0.9,3.0,0.289,1.3,2.2,0.576,0.494,0.8,1.0,0.8,1.3,2.3,3.5,1.3,0.7,0.6,0.7,0.9,5.9,,88.5,19.5,52.5,10.5,9.0,12.0,15.0,31.5,78.0,13.5,10.5,232.5,15.5,0.9872611464968153,35.54140127388535,322,SF,WAS,15,235,13.6,0.526,0.577,0.192,8.5,15.8,12.1,10.7,2.0,3.1,10.6,17.0,0.1,0.2,0.3,0.058,-1.1,-0.8,-1.8,0.0,champju01,308.0,WAS,SF,15.0,1.0,235.0,4.9,11.9,0.41,2.0,6.9,0.289,2.9,5.1,0.576,0.494,1.8,2.3,0.8,2.9,5.2,8.1,2.9,1.5,1.4,1.5,2.1,13.6,
614,303.0,Nick Smith Jr.,19.0,CHO,SG,51.0,0.0,14.3,2.2,5.7,0.391,1.2,2.9,0.432,1.0,2.8,0.35,0.5,0.3,0.3,0.867,0.4,1.1,1.4,1.2,0.2,0.1,0.8,1.1,5.9,,300.90000000000003,61.199999999999996,71.39999999999999,10.200000000000001,5.1000000000000005,15.299999999999999,15.299999999999999,112.2,290.7,61.199999999999996,40.800000000000004,469.19999999999993,9.2,0.6433566433566432,23.160839160839156,557,SG,CHO,51,729,8.1,0.511,0.505,0.052,2.7,8.6,5.5,12.0,0.7,0.9,11.7,20.3,-0.6,0.1,-0.5,-0.036,-3.1,-2.8,-5.9,-0.7,smithni01,249.0,CHO,SG,51.0,0.0,729.0,5.6,14.3,0.391,3.1,7.2,0.432,2.5,7.1,0.35,0.5,0.6,0.7,0.867,0.9,2.7,3.6,2.9,0.5,0.3,1.9,2.7,14.9,
615,304.0,Ochai Agbaji,23.0,2TM,SG,78.0,28.0,21.0,2.3,5.6,0.411,0.8,2.7,0.294,1.5,2.8,0.523,0.483,0.5,0.7,0.661,0.9,1.8,2.8,1.1,0.6,0.6,0.8,1.5,5.8,,452.4,85.80000000000001,218.39999999999998,46.8,46.8,39.0,54.599999999999994,179.39999999999998,436.79999999999995,62.400000000000006,62.400000000000006,1060.8000000000002,13.600000000000003,0.6476190476190478,23.31428571428572,565,SG,TOT,78,1641,7.7,0.497,0.487,0.129,4.9,9.6,7.2,6.6,1.4,2.4,12.3,13.4,-0.5,0.6,0.1,0.002,-3.5,-0.9,-4.4,-1.0,agbajoc01,474.0,2TM,SG,78.0,28.0,1641.0,3.9,9.5,0.411,1.4,4.6,0.294,2.5,4.9,0.523,0.483,0.8,1.2,0.661,1.6,3.1,4.7,1.8,1.0,1.0,1.4,2.6,10.0,
624,305.0,Noah Clowney,19.0,BRK,PF,23.0,4.0,16.1,2.2,4.0,0.538,0.5,1.4,0.364,1.7,2.6,0.633,0.602,0.9,1.3,0.7,1.1,2.4,3.5,0.8,0.3,0.7,0.7,1.1,5.8,,133.4,18.400000000000002,80.5,6.8999999999999995,16.099999999999998,20.7,29.900000000000002,50.6,92.0,11.5,16.099999999999998,322.00000000000006,14.000000000000002,0.8695652173913044,31.30434782608696,264,PF,BRK,23,370,14.2,0.626,0.355,0.323,7.5,16.7,12.0,6.9,1.1,3.9,12.4,14.2,0.5,0.4,0.9,0.111,-0.8,0.1,-0.7,0.1,clownno01,346.0,BRK,PF,23.0,4.0,370.0,4.9,9.0,0.538,1.2,3.2,0.364,3.7,5.8,0.633,0.602,2.0,2.9,0.7,2.5,5.4,7.9,1.8,0.8,1.6,1.5,2.4,12.9,
625,306.0,Dyson Daniels,20.0,NOP,PG,61.0,16.0,22.3,2.3,5.1,0.447,0.7,2.2,0.311,1.6,2.9,0.551,0.514,0.6,0.9,0.642,1.0,2.9,3.9,2.7,1.4,0.4,1.0,1.7,5.8,,353.8,164.70000000000002,237.9,85.39999999999999,24.400000000000002,36.6,54.9,140.29999999999998,311.09999999999997,42.699999999999996,61.0,1232.1999999999996,20.199999999999992,0.9058295964125557,32.60986547085201,134,PG,NOP,61,1358,12.0,0.529,0.434,0.17,5.1,14.1,9.7,15.4,3.1,1.8,15.0,12.6,0.7,2.2,2.9,0.103,-1.9,2.5,0.6,0.9,daniedy01,492.0,NOP,PG,61.0,16.0,1358.0,3.7,8.2,0.447,1.1,3.6,0.311,2.6,4.7,0.551,0.514,0.9,1.4,0.642,1.6,4.6,6.3,4.3,2.3,0.7,1.6,2.7,9.4,
626,307.0,Danilo Gallinari,35.0,3TM,SF,49.0,0.0,12.9,1.7,3.9,0.437,0.6,1.9,0.323,1.1,2.0,0.546,0.516,1.7,2.0,0.857,0.4,1.8,2.2,1.1,0.3,0.1,0.5,1.0,5.7,,279.3,53.900000000000006,107.80000000000001,14.7,4.9,83.3,98.0,83.3,191.1,29.4,24.5,514.4999999999999,10.499999999999998,0.8139534883720929,29.302325581395344,296,PF-SF,TOT,49,630,13.4,0.601,0.489,0.516,3.4,15.3,9.3,11.6,1.1,0.8,9.0,17.2,1.0,0.3,1.3,0.098,-0.8,-1.0,-1.9,0.0,gallida01,203.0,3TM,SF,49.0,0.0,630.0,4.7,10.9,0.437,1.7,5.3,0.323,3.0,5.5,0.546,0.516,4.8,5.6,0.857,1.1,5.0,6.2,3.1,0.8,0.3,1.3,2.9,16.0,
642,308.0,Thomas Bryant,26.0,MIA,C,38.0,4.0,11.6,2.3,3.9,0.577,0.1,0.6,0.182,2.2,3.3,0.646,0.591,1.1,1.2,0.872,1.1,2.7,3.7,0.6,0.3,0.4,0.6,1.2,5.7,,216.6,22.8,140.6,11.4,15.200000000000001,41.800000000000004,45.6,87.39999999999999,148.2,3.8000000000000003,22.8,490.19999999999993,12.899999999999999,1.1120689655172413,40.03448275862069,228,C,MIA,38,441,19.0,0.639,0.148,0.315,10.2,26.2,18.1,8.3,1.1,3.5,11.0,19.3,0.9,0.8,1.6,0.177,-0.6,0.2,-0.4,0.2,bryanth01,150.0,MIA,C,38.0,4.0,441.0,7.0,12.2,0.577,0.3,1.8,0.182,6.7,10.4,0.646,0.591,3.3,3.8,0.872,3.3,8.2,11.5,1.9,0.8,1.3,1.7,3.8,17.7,
